,choke,choke_num,choke_sem,gas,gas_num,gas_sem,gaslift_rate,gaslift_rate_num,gaslift_rate_sem,oil,oil_num,oil_sem,prs_dns,prs_dns_num,prs_dns_sem,prs_ups,prs_ups_num,prs_ups_sem,time,time_ms_begin,time_ms_end,water,water_num,water_sem,well
10,,,,89341.99761572873,477,1318.811275703993,73171.02991754073,473,7.744915832973406,110.74605190770424,183,5.991043380893736,,,,,,,2016-10-03 21:00:00+00:00,1475528400000,1475542801000,88.32141450810323,253,4.231799601952529,C3
11,,,,87682.39489734998,469,1340.2837721369322,73364.22413222745,473,31.173213985644022,108.22310607732166,180,3.849490023495826,,,,,,,2016-10-21 03:00:00+00:00,1477018800000,1477033201000,102.91135889478079,295,5.459476509564919,C3
12,,,,83739.99531222874,469,919.0969935998161,71244.77229468936,476,32.43139237250968,102.59904690488345,169,4.051651554242141,,,,,,,2016-11-12 01:00:02+00:00,1478912402000,1478926813000,97.75679619668969,278,4.72998559062196,C3
13,,,,83415.31525710374,474,977.1620647647991,70028.95304960589,477,76.3591754631422,102.18025640954534,161,3.394998624162141,,,,,,,2016-11-26 13:00:00+00:00,1480165200000,1480179605000,92.63292520216662,244,4.499361794875653,C3
14,,,,112998.00780169434,480,878.6589536637857,97778.52388871393,475,24.872148076676268,102.63223513851192,167,4.896662193069883,,,,,,,2016-12-03 14:00:00+00:00,1480773600000,1480788003000,84.59991538588106,264,2.070314226037781,C3
15,,,,104913.47801237702,478,1011.6061866079575,90705.63006677905,476,28.609774536127013,104.78235241730349,164,4.896283114651437,,,,,,,2016-12-16 03:00:00+00:00,1481857200000,1481871601000,88.35131346276289,298,3.1997498522841386,C3
16,,,,112738.55114573271,477,648.6470854045036,95425.54375271266,472,18.581458620693965,115.79376222131152,194,4.11042466264374,,,,,,,2016-12-31 10:00:03+00:00,1483178403000,1483192801000,98.3973721622924,358,2.4057713034970942,C3
17,,,,112274.95254270273,479,846.5339094627274,98934.12377821183,415,49.504079142139105,99.17883550810318,154,3.780372465282769,,,,,,,2017-01-21 16:00:01+00:00,1485014401000,1485028802000,90.47782717227106,343,2.96373217559727,C3
18,,,,102927.84269158475,477,724.4147402148659,89167.0446468099,475,42.30617995578281,96.69417127337515,171,3.705183408361814,,,,,,,2017-01-26 05:00:01+00:00,1485406801000,1485421201000,92.8720192527038,365,1.9426619115776411,C3
19,,,,112733.02783177799,7539,844.8657838969247,92981.69949051262,6578,43.7613264552997,128.7016908715384,2556,4.246241943198873,,,,,,,2017-02-24 01:00:00+00:00,1487898000000,1487912401000,98.08791938800863,3576,3.243762168885659,C3
20,,,,102775.41888123825,12255,1258.3135621459699,87723.9353793871,8711,57.76991780268448,97.04262628123422,4840,4.260487644654014,,,,,,,2017-03-26 17:00:00+00:00,1490547600000,1490562001000,95.4262159382489,3913,4.879930917371209,C3
21,,,,105347.47799154469,9525,1002.0400613805208,89250.1628311938,7410,74.87787976437781,109.88749609534342,5218,2.7053950909220768,,,,,,,2017-04-07 23:00:00+00:00,1491606000000,1491620401000,108.34364426494221,3713,4.0006954691820065,C3
22,,,,,0,,,0,,,0,,,,,,,,2017-05-16 02:00:00+00:00,1494900000000,1494914401000,,0,,C3
23,,,,102832.43563730683,9102,948.8151803541423,90250.65468188106,4642,90.45600583664854,93.87121603177295,3272,7.372063316427835,,,,,,,2017-06-03 09:00:00+00:00,1496480400000,1496494801000,91.43020223375794,4513,4.323184975236406,C3
24,,,,103000.0961356683,9134,874.8988646887517,89666.84629322267,4713,5.802972438606518,96.8553627312211,4653,4.053206022055182,,,,,,,2017-06-04 10:00:00+00:00,1496570400000,1496584801000,90.36767376450614,4729,3.619415182533743,C3
25,,,,109766.30170386145,9249,754.6674488882628,93764.3447856155,4804,6.364355558002494,108.48459540566321,4024,3.572146105918833,,,,,,,2017-06-12 14:00:00+00:00,1497276000000,1497290401000,112.65412027770056,4267,3.7150437026488,C3
26,,,,111854.48702575323,13570,652.2059458393403,96760.36756569849,6834,27.76527421718094,99.17450318217021,7463,2.6992842917363666,,,,,,,2017-07-02 20:00:00+00:00,1499025600000,1499040001000,100.90978000357526,6419,3.833145902580428,C3
27,,,,100339.77602281989,17625,482.942837146918,81539.01458852005,8068,128.43708653910048,149.91154332132768,11563,1.7315287385636524,,,,,,,2017-07-25 04:00:00+00:00,1500955200000,1500969601000,232.00961743567115,16409,4.650459868611667,C3
28,,,,94427.78519121069,11202,1271.2553742768628,82534.46627593362,5995,60.78584728354111,109.50237649081639,5574,2.925322593854925,,,,,,,2017-08-10 15:00:00+00:00,1502377200000,1502391601000,98.6724229265884,3702,3.5989352434108226,C3
29,,,,96572.84449605343,5959,915.6371776379907,85063.42071922545,3202,59.380495533437546,91.916512021437,1992,2.8726887808210098,,,,,,,2017-09-04 16:00:00+00:00,1504540800000,1504555201000,81.9651508604872,2510,4.146584836715253,C3
30,,,,121288.22303369209,480,223.8300926047194,85941.39945053164,470,26.30410785486163,141.8789376667888,413,1.7691054095387644,,,,,,,2016-04-18 15:00:00+00:00,1460991600000,1461006002000,941.8676915642828,480,1.1263981236531906,A7
31,,,,118166.69804579443,480,268.4787092966999,85439.85430308827,475,327.4498674468176,126.97272613783926,334,2.8172040965141747,,,,,,,2016-05-01 15:00:00+00:00,1462114800000,1462129201000,858.7865765541255,480,2.1174103869614314,A7
32,,,,114297.04206790985,475,468.5954159237419,83611.46321614584,471,27.91350282318805,132.7387392110762,402,3.1888825649448957,,,,,,,2016-05-25 11:00:08+00:00,1464174008000,1464188404000,888.8232309123448,475,1.5306784502181205,A7
33,,,,105883.05802695623,479,366.0336001724053,76653.68814243861,475,15.011893195540532,150.173912809568,428,2.00234778312038,,,,,,,2016-07-09 01:00:02+00:00,1468026002000,1468040410000,1150.568262313964,479,4.513002109446078,A7
34,,,,111235.56125385199,479,336.01359467901744,80251.74136773004,475,17.683632734973898,129.767541720036,321,2.1165047538813186,,,,,,,2016-08-03 15:00:01+00:00,1470236401000,1470250801000,904.0093990792169,479,2.8784148470603697,A7
35,,,,112450.93052656035,477,395.5829041969972,82932.55025123185,473,14.961456543597363,125.93201110602497,428,1.7748352683905926,,,,,,,2016-08-14 18:00:00+00:00,1471197600000,1471212001000,850.3294263142736,477,3.507366036463997,A7
36,,,,112827.91004846343,480,414.4922891948888,84984.53445550225,476,14.258645528579487,124.31000747326993,320,2.73918575129427,,,,,,,2016-08-28 15:00:00+00:00,1472396400000,1472410801000,837.3043917327501,480,1.3056460176678037,A7
37,,,,116700.40266059029,479,295.4380787772138,85904.85908780663,414,21.552332369153856,121.956034253637,299,2.1684873936393174,,,,,,,2016-09-16 02:00:01+00:00,1473991201000,1474005603000,849.8138669204711,479,1.5639031620552577,A7
38,,,,116880.91644211991,480,775.9802544234919,86517.12100296585,476,21.54449493451053,124.4310791241626,306,2.2459848751159295,,,,,,,2016-09-24 23:00:04+00:00,1474758004000,1474772402000,838.3493189040616,480,7.797885846720088,A7
39,,,,115738.75437428564,479,692.290494329035,86684.48036516993,473,106.40831272635607,122.77969442737877,289,2.652378158846499,,,,,,,2016-10-06 04:00:00+00:00,1475726400000,1475740801000,821.2675714877669,479,6.655135828992692,A7
40,,,,116032.10944824219,477,406.5932842593277,86765.58307562933,473,13.522767886029046,114.06703888891057,361,2.6817355708537267,,,,,,,2016-10-22 04:00:01+00:00,1477108801000,1477123201000,832.993314213223,477,2.2713866750053957,A7
41,,,,111720.00128580729,480,334.3423909758187,82911.37836278522,476,4.720126625110662,118.99647705174154,330,3.1116676357609356,,,,,,,2016-11-13 04:00:02+00:00,1479009602000,1479024010000,825.2655908287895,480,6.789085777970466,A7
42,,,,109816.87411628908,480,300.7493310726874,81991.1858791985,471,19.680990000634644,122.11645969006838,304,2.578070573258706,,,,,,,2016-11-25 18:00:00+00:00,1480096800000,1480111201000,823.3919819498506,480,2.7435590615815815,A7
43,,,,126627.24831863762,480,419.6388528183696,95499.28791871972,476,45.60838050846075,120.29798624356923,357,1.7005806160753056,,,,,,,2016-12-03 08:00:00+00:00,1480752000000,1480766402000,857.7026624943753,480,2.0249626435075694,A7
44,,,,120720.30059394427,479,308.61877048590577,91803.54498752169,473,18.802334138688305,128.1221454678413,423,1.277651425914626,,,,,,,2016-12-30 21:00:03+00:00,1483131603000,1483146001000,882.289225063529,479,3.3949224204770174,A7
45,,,,122371.60749384837,481,355.68499470647004,91899.80887871636,476,8.274479463277853,123.13549947276798,380,1.8647113586528403,,,,,,,2017-01-09 21:00:01+00:00,1483995601000,1484010001000,877.5116878925172,481,2.464592877750153,A7
46,,,,116067.17576037117,476,482.12037326106486,88484.01493249818,472,14.06387604290015,114.72213083768537,365,1.4652152278136448,,,,,,,2017-01-25 17:00:01+00:00,1485363601000,1485378002000,844.9840965100087,476,2.1736943121345207,A7
47,,,,116521.60535245507,477,573.9885364144176,87644.58283813916,473,10.695583230467202,117.35922963233067,299,2.2798554334611625,,,,,,,2017-02-06 18:00:01+00:00,1486404001000,1486418401000,846.6014472346152,477,3.18570424167095,A7
48,,,,,0,,,0,,,0,,,,,,,,2017-02-11 14:00:00+00:00,1486821600000,1486836001000,,0,,A7
49,,,,,0,,87882.3979712353,4217,91.4363147961462,,0,,,,,,,,2017-02-18 07:00:00+00:00,1487401200000,1487415601000,,0,,A7
50,,,,113881.24167004346,12638,407.0025970885841,86089.05718144882,8632,24.06613547291426,126.86201797404827,10333,2.531833742662788,,,,,,,2017-03-25 00:00:00+00:00,1490400000000,1490414401000,813.1093617567218,12715,4.350047202769143,A7
51,,,,114799.38796444122,10771,361.84701338062786,86136.67241798496,7353,9.973292246642089,111.20818214255333,6556,2.536274331180856,,,,,,,2017-04-06 02:00:00+00:00,1491444000000,1491458401000,827.0970273979472,10772,1.6852674499299847,A7
52,,,,114895.84507437002,5145,294.6968698471595,85959.04671885807,5052,6.184626651843382,114.03368644018556,4103,1.527172846719772,,,,,,,2017-04-25 12:00:00+00:00,1493121600000,1493136001000,836.4264392267124,5144,1.5408161339601862,A7
53,,,,113848.71304406552,7789,230.9526951871119,85351.31189596301,7146,9.571174266676929,135.47760037343696,4434,2.4401876387657397,,,,,,,2017-05-13 22:00:00+00:00,1494712800000,1494727201000,835.1898219297207,7796,2.8522704360518145,A7
54,,,,113018.93813753455,11895,401.19918067786807,85371.13230733489,8050,31.521383986174953,111.11590260836098,6429,2.5977596981071294,,,,,,,2017-05-22 10:00:00+00:00,1495447200000,1495461601000,824.2373318346374,11995,3.716319572394068,A7
55,,,,72057.33361525119,462,20841.386556550813,85963.89874115927,460,95.27062201568226,97.57967808055994,249,34.97036465441081,,,,,,,2016-04-29 22:30:00+00:00,1461969000000,1461985201000,337.40998831743246,390,67.84241176868835,A7
56,,,,115006.94676323785,355,812.379726343168,66002.17799985532,357,1026.103038004745,94.46189460075564,160,5.294954602913122,,,,,,,2016-07-22 12:00:00+00:00,1469188800000,1469199600000,647.1229960524594,358,6.401810966079011,A7
57,,,,108450.35465518905,535,447.01822918200253,80675.88830680941,530,21.889097051244768,317.14794699773375,478,9.51661423044924,,,,,,,2016-08-09 22:45:00+00:00,1470782700000,1470798900000,256.1138730338473,516,9.597095562491141,A7
58,,,,0.0,1,0.0,79856.11988391953,692,22.17588625785549,0.0,1,0.0,,,,,,,2016-08-12 00:00:00+00:00,1470960000000,1470981601000,0.0,1,0.0,A7
59,,,,113516.99862890739,712,3805.0093615785013,83591.99204050581,711,26.764764017850645,80.71143321997742,279,13.813320537523895,,,,,,,2016-08-15 22:00:00+00:00,1471298400000,1471320001000,519.9500245617842,716,9.634560976468938,A7
60,,,,132680.65560909366,704,5570.387286226785,83579.90908522333,711,18.840890500267392,139.4743741129431,301,15.324309389677842,,,,,,,2016-08-18 22:00:00+00:00,1471557600000,1471579201000,401.25986039796584,588,7.855695375534002,A7
61,,,,154052.9005918279,419,1026.9145413180295,84414.37455543155,415,25.670299949064464,126.3645362053031,137,4.375810904925177,,,,,,,2016-08-21 05:00:00+00:00,1471755600000,1471768200000,781.7758147733173,419,7.285772583962269,A7
62,,,,107813.19861243364,718,421.83501233206516,86318.18111979167,714,36.98249428078081,94.10543114294198,423,1.4498100565216725,,,,,,,2016-09-09 06:00:00+00:00,1473400800000,1473422401000,351.3552452225874,720,1.257997193701376,A7
63,,,,94551.01931231243,631,10171.897697657352,85163.0310131773,715,458.32289645042226,81.33281586166757,419,7.612163871513635,,,,,,,2016-09-09 13:00:00+00:00,1473426000000,1473447601000,325.0279309912952,663,25.584590765762716,A7
64,,,,,0,,86503.67902102624,269,48.45107995024422,,0,,,,,,,,2016-09-09 23:00:00+00:00,1473462000000,1473470100000,5.725073072645399,6,4.479416040703417,A7
65,,,,91419.80209753789,328,566.7047230783586,86484.2228488005,322,20.109125260709565,166.43195850025523,327,2.32173544832915,,,,,,,2016-09-10 11:00:00+00:00,1473505200000,1473515100000,693.933358689125,328,7.722549330469242,A7
66,,,,88285.43017963378,719,518.9276235671481,86134.3512528059,709,80.22424560692278,158.1543241592293,677,0.9317823794591663,,,,,,,2016-09-10 20:00:00+00:00,1473537600000,1473559201000,672.5021429035351,720,3.564814899641883,A7
67,,,,150987.40734708868,388,356.43234921380855,86421.46109375001,384,55.083128931643564,239.74708792329855,299,3.7256238439366234,,,,,,,2016-09-11 09:00:00+00:00,1473584400000,1473596100000,1358.7897452590812,389,1.0113692125415576,A7
68,,,,67265.64392294985,440,21756.19187524407,86161.04576372055,714,91.84964410502558,55.44251768127124,250,20.658008410319077,,,,,,,2016-09-11 21:00:00+00:00,1473627600000,1473649201000,252.70409226642093,451,82.37684753584502,A7
69,,,,106315.57525128766,540,603.3732891853069,85790.96542800583,536,55.75949226310525,102.46760179773615,449,2.5196384494963464,,,,,,,2016-09-12 11:30:00+00:00,1473679800000,1473696001000,394.6424360763542,540,2.555305560747561,A7
70,,,,117355.13356814117,720,273.7901983088897,85911.33649007388,677,14.700996643546379,123.1793957076671,503,1.10448488685339,,,,,,,2016-09-15 22:00:00+00:00,1473976800000,1473998401000,854.6552112441974,720,1.630354938920819,A7
71,,,,96325.7135866417,696,4916.973256889198,86443.82592452633,714,29.995424142572364,126.399018964771,291,10.228732036610888,,,,,,,2016-10-04 16:00:00+00:00,1475596800000,1475618401000,329.50002723509374,469,148.1580090668495,A7
72,,,,1772.3625131651083,110,169.14485798661576,82379.5913603911,714,22.91860931718212,45.753610048966614,315,2.7831677741034624,,,,,,,2016-11-09 22:00:00+00:00,1478728800000,1478750401000,527.8348973660809,720,3.4770514705148945,A7
73,,,,115336.43174710523,720,331.60563686418294,82477.69673319813,713,36.386342239307574,83.07990959027468,381,1.239235262649865,,,,,,,2016-11-18 21:00:00+00:00,1479502800000,1479524401000,433.41363389146403,720,2.411778641364949,A7
74,,,,130727.71967930366,680,2426.574636661723,91783.64751097422,678,19.96163891837285,116.97741474486124,199,3.6974656326812574,,,,,,,2016-12-30 08:00:00+00:00,1483084800000,1483106401000,403.4431853717082,467,9.128863697617993,A7
75,,,,25758.619549825427,142,17109.343849434834,91952.85520842351,688,151.08125809583396,31.43262186425765,134,20.18444106181901,,,,,,,2017-01-10 13:00:00+00:00,1484053200000,1484074801000,337.4091015655358,213,199.59090465553953,A7
76,,,,,0,,,0,,,0,,,,,,,,2017-02-10 00:00:00+00:00,1486684800000,1486706401000,,0,,A7
77,,,,,0,,78118.3453987044,5068,5035.750390279761,,0,,,,,,,,2017-02-18 13:00:00+00:00,1487422800000,1487444401000,,0,,A7
78,,,,37165.816630482346,13052,11599.683144582752,86660.6869809701,13640,36.02906312254192,89.2714622962274,8843,4.897148345920575,,,,,,,2017-03-05 17:00:00+00:00,1488733200000,1488754801000,714.026639295615,20326,55.794882875023625,A7
79,,,,129827.5498787187,7364,15202.227217686896,85821.12112152299,8354,39.62085319478456,224.13819132675096,4704,18.950078105754393,,,,,,,2017-05-04 06:00:00+00:00,1493877600000,1493899201000,997.1612582149487,7452,107.6901039448113,A7
80,,,,114046.00602883472,9421,426.671358361643,86485.92088865837,4723,16.514812576699633,109.44693534418268,5110,3.3279151354066006,,,,,,,2017-06-09 00:00:00+00:00,1496966400000,1496980801000,822.6380548005072,9417,2.7223991380227544,A7
81,,,,136920.17370305458,13024,1268.3359579970322,86574.01121883656,6649,29.182782183629325,108.75785202619159,3138,2.798849815143065,,,,,,,2017-06-16 01:00:00+00:00,1497574800000,1497596401000,173.96140073826962,6768,7.409369702495676,A7
82,,,,113763.18375641563,13932,337.0592035452943,86685.0329737206,6889,24.901962161510298,107.57752800828723,8618,2.1668704332461646,,,,,,,2017-06-25 04:00:00+00:00,1498363200000,1498377601000,821.5143730414707,13923,3.72463866236523,A7
83,,,,117913.8282986019,17535,1777.6448454696742,88310.1244329184,7931,35.64905397442124,129.34122008215144,11667,5.0811019580744405,,,,,,,2017-07-16 11:00:00+00:00,1500202800000,1500217201000,837.2645766330799,17605,17.259288719387854,A7
84,,,,,0,,92005.99238688828,12026,13.24323445951275,,0,,,,,,,,2017-07-14 04:00:00+00:00,1500004800000,1500026401000,,0,,A7
85,,,,103881.16826837933,12746,433.6683231084313,80999.33191217152,6298,30.784699372171108,121.42156988451613,7238,2.898476057012533,,,,,,,2017-08-09 13:00:00+00:00,1502283600000,1502298001000,809.2341595537691,12820,2.833128411484217,A7
86,,,,101927.19256516495,8282,1262.1772362059694,80768.06093028624,4726,55.78162432001618,133.49776581375775,2640,4.618122278874475,,,,,,,2017-08-18 10:00:00+00:00,1503050400000,1503072001000,82.35193841948642,3470,1.9747612848551601,A7
87,,,,111606.79660029928,4704,841.5865924910024,85122.61476519337,2401,21.676757681828576,116.10441571141463,3252,2.1130972088143576,,,,,,,2017-09-02 11:00:00+00:00,1504350000000,1504360801000,875.2589979057088,4699,2.3030976839501704,A7
88,,,,101175.84122498486,479,355.9245174898064,61890.69028937586,445,7.896292634519651,120.47182517706688,389,1.711405122080881,,,,,,,2016-04-13 21:00:00+00:00,1460581200000,1460595602000,680.4364894946087,479,2.4506559740929306,B4
89,,,,107429.67592773438,953,518.1995440172651,63687.085326578774,945,155.82494976009403,143.21113432172478,669,2.8480809745209075,,,,,,,2016-05-03 20:00:01+00:00,1462305601000,1462334401000,885.2892355283101,953,3.7592124176628348,B4
90,,,,96365.33600721571,477,916.1535455840517,59788.6005698423,473,424.88935046488155,120.79408715625328,255,4.511305103589799,,,,,,,2016-05-29 08:00:01+00:00,1464508801000,1464523201000,675.256344937925,477,7.130203598317377,B4
91,,,,279616.96742522484,480,306.87075742301477,197509.07093856393,474,469.2790117086911,187.58092963982423,480,0.49947687284910347,,,,,,,2016-07-13 06:00:00+00:00,1468389600000,1468404001000,1185.1471369193303,480,2.677103068808924,B4
92,,,,109383.18709781293,474,1712.3720878560107,67329.51566390041,474,34.08391121525649,114.86836786593308,205,3.861179357838878,,,,,,,2016-08-07 19:00:00+00:00,1470596400000,1470610803000,696.3114376242229,480,11.146135566529647,B4
93,,,,153561.58331146918,480,1095.7609182454214,95590.3900169271,476,54.54998759915707,125.53185913468401,157,3.6270568985481724,,,,,,,2016-08-21 04:00:15+00:00,1471752015000,1471766416000,780.8767156414456,480,6.312066017229904,B4
94,,,,149800.0242711046,478,1277.442556510371,92323.53040256076,475,310.73650659204685,123.66509095601117,141,4.0906888445611616,,,,,,,2016-08-25 15:00:26+00:00,1472137226000,1472151620000,757.2894450147946,480,9.040746074857791,B4
95,,,,141096.4061316779,480,2782.874897259403,88328.01135621974,476,429.3714685805976,119.31968098524366,142,5.131633860909801,,,,,,,2016-09-08 12:00:00+00:00,1473336000000,1473350401000,770.6165186152583,480,19.093254238032426,B4
96,,,,149681.17097749686,479,730.4743786998588,95339.46658462335,475,39.556780502093,121.44558990313361,163,3.9750921102185597,,,,,,,2016-09-23 00:00:01+00:00,1474588801000,1474603201000,805.3447187117587,479,6.44514394010054,B4
97,,,,156079.1213107362,477,1625.0317698357726,100368.55391456206,473,61.204595286844636,109.97487509172528,119,4.031941349924814,,,,,,,2016-10-03 02:00:00+00:00,1475460000000,1475474401000,707.6373681986379,476,11.13750128988649,B4
98,,,,154074.95503270708,480,1278.378699757458,101680.27880394344,475,50.80075206786804,109.03979179052016,122,3.8323662389427193,,,,,,,2016-10-20 15:00:01+00:00,1476975601000,1476990002000,695.6062505428563,479,8.7841045953974,B4
99,,,,150839.27576009117,480,1303.002168332267,102838.13281618923,476,80.69669954491236,108.04831883615917,118,4.392359710220235,,,,,,,2016-11-11 07:00:21+00:00,1478847621000,1478862020000,709.5181923528248,480,11.302052458974233,B4
100,,,,134719.32086005318,480,2047.3195989407216,91269.57533892918,477,57.556017386632114,107.30929194874234,112,9.017625103042441,,,,,,,2016-11-18 16:00:20+00:00,1479484820000,1479499216000,676.7165767522843,480,19.664799180669124,B4
101,,,,143727.78870198567,475,1541.7627639972893,97489.85187926277,473,67.03070100276155,106.17907636435909,109,4.297801162373695,,,,,,,2016-12-08 05:00:01+00:00,1481173201000,1481187602000,656.2360547306401,476,10.634109380688503,B4
102,,,,132721.10999281422,473,2310.788396757464,93474.45786922978,419,118.69549733507701,107.99819390596939,100,5.866979733439842,,,,,,,2017-01-21 03:00:00+00:00,1484967600000,1484982001000,662.5374416694272,477,20.64680810754629,B4
103,,,,141613.26747379208,479,1447.9679553447718,97504.35385077583,459,18.352133567796926,103.83597534656525,108,3.7043599225287016,,,,,,,2017-02-04 17:00:02+00:00,1486227602000,1486242002000,689.6092283364864,477,11.509462099677371,B4
104,,,,139301.94588037388,12449,2017.701693668904,96280.98976486862,8616,18.97148855862364,150.61374256894467,3643,5.8799155043330815,,,,,,,2017-03-24 05:00:00+00:00,1490331600000,1490346001000,597.3235949172683,9456,17.558357843314283,B4
105,,,,135619.0472255406,9391,1636.7632538133987,96244.86515387274,7270,39.37763624970854,133.95589144677544,2325,4.722545604457644,,,,,,,2017-04-04 03:00:00+00:00,1491274800000,1491289201000,587.0412524560629,7541,13.987635290267788,B4
106,,,,134873.69356669192,7886,2073.449960949304,94382.03371099154,5240,37.86905893718783,97.45053149256468,1220,4.734940491492793,,,,,,,2017-04-26 23:00:00+00:00,1493247600000,1493262001000,629.5825022419705,6429,12.026203539373949,B4
107,,,,142487.19600361394,9233,1834.7733002710027,103554.85936959716,7533,31.58041085206197,97.39837024406444,1529,4.12325822753071,,,,,,,2017-05-14 21:00:00+00:00,1494795600000,1494810001000,649.9044762594242,7772,10.835328618264557,B4
108,,,,153428.23427208516,9100,625.6266883880319,112592.70857883818,4548,100.84337280632072,91.03919417449124,3590,3.1536556386127166,,,,,,,2017-05-25 18:00:00+00:00,1495735200000,1495749601000,631.5580607565698,9017,2.922518041922689,B4
109,,,,150428.2666158956,8906,1799.7116881699974,106109.52206777317,4682,226.11585696802425,101.63768613435693,1775,3.7141836523268457,,,,,,,2017-06-10 21:00:00+00:00,1497128400000,1497142801000,663.0666876964764,7975,12.966003101117055,B4
110,,,,132474.62942786422,13775,364.992425104817,81492.9354426003,6812,94.22212712562519,129.0468964011495,11545,0.912566498452482,,,,,,,2017-06-30 17:00:00+00:00,1498842000000,1498856401000,806.1027663391194,13776,1.4975000248498922,B4
111,,,,136920.47597557615,16853,1276.1838473822645,97338.80295988936,7783,20.225735521175014,116.4588921531161,4700,4.056753622577803,,,,,,,2017-08-03 16:00:00+00:00,1501776000000,1501790401000,665.4008484363198,16900,9.606942055857958,B4
112,,,,131685.90110350403,12498,2405.298273369365,94792.25753112034,6293,124.79010484822373,149.58184778824457,3731,5.906059476448164,,,,,,,2017-08-11 10:00:00+00:00,1502445600000,1502460001000,640.9964603113336,11929,11.923329543641742,B4
113,,,,142688.20382778285,6869,1469.1061296392816,104010.97400414938,3492,78.54178738971892,94.46932241230901,1218,4.647601257937571,,,,,,,2017-09-06 01:00:00+00:00,1504659600000,1504674001000,673.4003759431362,6682,10.099472255524585,B4
114,,,,94931.03431668798,473,548.2873994850469,70947.03809415753,467,206.80582797858585,90.48408980655637,472,0.7080474833141559,,,,,,,2016-04-20 04:00:00+00:00,1461124800000,1461139202000,338.58767561627053,473,0.5644306675394621,C2
115,,,,116935.45507487915,479,606.1660797061185,88453.45164496529,475,150.61943614966503,104.13056628863188,202,2.634221579453558,,,,,,,2016-04-25 13:00:01+00:00,1461589201000,1461603601000,369.4985995155299,479,2.7939153396656287,C2
116,,,,108912.15576748319,933,675.1677162435993,89316.60143652343,944,18.18089482395201,91.33401694602954,259,1.7507946972413762,,,,,,,2016-05-03 04:00:01+00:00,1462248001000,1462276801000,332.90980859588007,676,3.419047092729433,C2
117,,,,112090.46079063437,478,518.1799248325424,84754.95082653737,475,46.65499876109173,112.51458145634157,468,1.2379852929393018,,,,,,,2016-05-25 20:00:08+00:00,1464206408000,1464220817000,382.1610531217558,478,1.9635746015909403,C2
118,,,,130092.1317010272,479,1070.9187984276773,104097.57339738176,476,456.8783403203363,130.14697951688947,468,1.0427724715885562,,,,,,,2016-07-09 21:00:11+00:00,1468098011000,1468112407000,457.0890381276166,479,1.152065073081142,C2
119,,,,118027.09334098309,478,498.44211462282016,97358.31765124199,474,237.88767376670938,96.11519504575556,268,2.2503668520527165,,,,,,,2016-08-04 09:00:01+00:00,1470301201000,1470315601000,351.692323858685,478,1.8324115368544196,C2
120,,,,115807.04292450909,477,450.9651729862942,94026.69991403488,473,94.82095590621071,91.05626185828923,305,2.0431497281442828,,,,,,,2016-08-15 09:00:00+00:00,1471251600000,1471266002000,344.55951540350645,477,1.264728428947629,C2
121,,,,109546.9773578559,479,539.9456810343625,91393.20430579876,476,167.05283842979418,86.94684490108284,267,2.340345323718587,,,,,,,2016-08-26 09:00:13+00:00,1472202013000,1472216418000,341.5524817920553,480,1.6936805723780641,C2
122,,,,108258.09065868387,479,571.6411960212414,89542.10601605722,477,51.30021003907233,88.63197834475861,341,4.032679587415374,,,,,,,2016-09-09 14:00:00+00:00,1473429600000,1473444002000,358.35462276490176,480,2.585711325365573,C2
123,,,,107715.09813710235,477,898.8513643886124,89057.24732289507,474,248.93579517693016,99.50562661076647,396,1.673133153745729,,,,,,,2016-09-12 16:00:00+00:00,1473696000000,1473710402000,395.95754889353674,477,1.8209241029747905,C2
124,,,,103328.35915892816,477,541.4736069561037,86779.79708991278,476,18.099747913700707,90.03075723694239,233,2.694036135565602,,,,,,,2016-09-23 22:00:00+00:00,1474668000000,1474682402000,336.36664796982024,480,1.9135857599151915,C2
125,,,,92069.75614293382,477,623.864676697272,72468.73420427041,476,126.52162408303262,125.77785969826623,366,1.7082158341963785,,,,,,,2016-10-13 04:00:00+00:00,1476331200000,1476345602000,501.9306170271127,479,6.734112124229761,C2
126,,,,99701.8154450856,480,384.6416694375363,79142.85254597041,474,29.916886242686196,94.00909630814527,284,1.6930897734979298,,,,,,,2016-10-26 00:00:00+00:00,1477440000000,1477454401000,352.8010410271905,480,0.9796380457165972,C2
127,,,,98101.54701276505,480,370.10872218532154,80336.80679346478,477,126.18739505925404,88.02630791402525,229,3.382997245565414,,,,,,,2016-11-16 08:00:08+00:00,1479283208000,1479297617000,343.5421788030957,480,1.207471195972252,C2
128,,,,109199.0347281901,955,474.1982337235788,92295.7300990126,945,26.00322199891519,84.29078943282573,701,1.0520340509724913,,,,,,,2016-12-06 10:00:01+00:00,1481018401000,1481047202000,345.72789256572725,955,1.3731804005508503,C2
129,,,,109135.0818485993,481,598.9172409324163,91022.48101605722,476,117.1809598608372,91.31984291128957,367,1.4354484795564977,,,,,,,2017-01-19 09:00:00+00:00,1484816400000,1484830801000,366.5424824604658,481,2.3731371992911368,C2
130,,,,96922.49349372633,438,308.42664282916644,79702.2454243608,435,24.781652119213952,83.5659615068499,301,1.9160521173577771,,,,,,,2017-02-02 12:00:00+00:00,1486036800000,1486050000000,359.69075161327015,438,1.4749133296113661,C2
